    0.483446076942331615E+02    0.491231899085342079E+02    0.261242859065129558E+02    0.542412778040919630E+01    0.128391753298234357E+01    0.583610011956986141E+00    0.852026631978750686E+02    0.262877253753972511E+02    0.541160952438821941E+01    0.109363568044653015E+01   -0.167051245117187500E+04
    0.483555435887486311E+02    0.491277299360941981E+02    0.261733133205243789E+02    0.514187611326540228E+01    0.112759014572817051E+01    0.589827748305917332E+00    0.843436018594846075E+02    0.263312769577234924E+02    0.520385462283776246E+01    0.949486952912661053E+00   -0.167050634765625000E+04
    0.483211384208493442E+02    0.490792715225692291E+02    0.261456750031683143E+02    0.535186137266693596E+01    0.118811671764795879E+01    0.590595117899887168E+00    0.860900181471753569E+02    0.263006876415904358E+02    0.545574868562438464E+01    0.969204670345480412E+00   -0.167048144531250000E+04
    0.482970426215766722E+02    0.490910381170895675E+02    0.260941099545045461E+02    0.544583447267681020E+01    0.119428171125349625E+01    0.561070195953317530E+00    0.840177244726620529E+02    0.262872668842564927E+02    0.520807522455733984E+01    0.864474901028041032E+00   -0.167046972656250000E+04
    0.483461469128184547E+02    0.491109869735916007E+02    0.261745321504438238E+02    0.520171809658005913E+01    0.113571087492034084E+01    0.584119087159722716E+00    0.828908481878008843E+02    0.262779242722798436E+02    0.554989145013777474E+01    0.101839897732794937E+01   -0.167046203613281250E+04
    0.483205959969465297E+02    0.491214927233019267E+02    0.261327133663162634E+02    0.536451005314707619E+01    0.115732510718914350E+01    0.580525129160793463E+00    0.820879149421119507E+02    0.262891592681050206E+02    0.538194183300852558E+01    0.949883765382053546E+00   -0.167043896484375000E+04
    0.483327004413875372E+02    0.490847194527349231E+02    0.261762785847753818E+02    0.512749550456942682E+01    0.117099178048448849E+01    0.584647515703527354E+00    0.846963731015640349E+02    0.263090033780416199E+02    0.527686051509431753E+01    0.912411243180960563E+00   -0.167041113281250000E+04
    0.483470079476331591E+02    0.491469258834059843E+02    0.261398104051178990E+02    0.530981607876851491E+01    0.122607120609888387E+01    0.585915659703532876E+00    0.847075251656254977E+02    0.263078070148256238E+02    0.538997648699228371E+01    0.979277300273942108E+00   -0.167040905761718750E+04
    0.483840672583999094E+02    0.490939409669052722E+02    0.261149752307958352E+02    0.546416354580863484E+01    0.122479305271644767E+01    0.572492349899741293E+00    0.829763265473411877E+02    0.262775998763297878E+02    0.545620993672183197E+01    0.974603454962398530E+00   -0.167039135742187500E+04
    0.483033995829790399E+02    0.491220904908315390E+02    0.261238511214927343E+02    0.533843893210785758E+01    0.124039979975222092E+01    0.580051937920297633E+00    0.841429420418824066E+02    0.262497889738705332E+02    0.564039775862487325E+01    0.105544118911270179E+01   -0.167037255859375000E+04
    0.483318550427758922E+02    0.491080858780711864E+02    0.261719145342809085E+02    0.513454012238532798E+01    0.113045641877761849E+01    0.579837023716729405E+00    0.856255803241216995E+02    0.262867950549865874E+02    0.546534109356331843E+01    0.981228665288925272E+00   -0.167032141113281250E+04
    0.483348987393936511E+02    0.491159615303487342E+02    0.261365044834895706E+02    0.523967114675266821E+01    0.116471411741754904E+01    0.581137849524392291E+00    0.839035214599914241E+02    0.262815129894150630E+02    0.541473844533608695E+01    0.997584319363119310E+00   -0.167031921386718750E+04
    0.482750354545224170E+02    0.491350576977984375E+02    0.261371134069981679E+02    0.532861682134462011E+01    0.119835210165301054E+01    0.577476645064460392E+00    0.841984366737581524E+02    0.262923008208288103E+02    0.533440254164579475E+01    0.862840429326000358E+00   -0.167031909179687500E+04
    0.483243449079861804E+02    0.490868047716919023E+02    0.261740216801212568E+02    0.513183355656882956E+01    0.113164758727493564E+01    0.588278429091162014E+00    0.829904572759707548E+02    0.263080481240058184E+02    0.539186478667454949E+01    0.957980229017080243E+00   -0.167031860351562500E+04
    0.483064301989406673E+02    0.490751720218534402E+02    0.261085713293866171E+02    0.553273690961815934E+01    0.125567589881497699E+01    0.575695669279262967E+00    0.853548370361850743E+02    0.262727683666930965E+02    0.543145699503195001E+01    0.908240382539475255E+00   -0.167031787109375000E+04
    0.483217579895464127E+02    0.490684353976477041E+02    0.261579477964777851E+02    0.531741454449384143E+01    0.123355411746324917E+01    0.596176470173248152E+00    0.848992539049827144E+02    0.263255099729767572E+02    0.527887129473226313E+01    0.888428952269049832E+00   -0.167030163574218750E+04
    0.483206339104837994E+02    0.491203796589637207E+02    0.261521301642603419E+02    0.526784607345723632E+01    0.112251899143472333E+01    0.583324770053227470E+00    0.825238641941313062E+02    0.263042302237271848E+02    0.535068199500661645E+01    0.100729066340445916E+01   -0.167029687500000000E+04
    0.483185719209087310E+02    0.491119729631298227E+02    0.261541719619645257E+02    0.526011933508243779E+01    0.120571327452121135E+01    0.584661322503709391E+00    0.846398728917026233E+02    0.263154262949348521E+02    0.541996116420676355E+01    0.912864134074537148E+00   -0.167029589843750000E+04
    0.483231460228150809E+02    0.490991477180491245E+02    0.260997557704758592E+02    0.543158634915135785E+01    0.112743881378443156E+01    0.560500428814182605E+00    0.841850802812150221E+02    0.262303923140644244E+02    0.563161625114944009E+01    0.108106865307772471E+01   -0.167029528808593750E+04
    0.483996819638632374E+02    0.491173403506634187E+02    0.261612287088073714E+02    0.522572139486985421E+01    0.119971720944582438E+01    0.589184683324027958E+00    0.848630693241729830E+02    0.263113556563705302E+02    0.538766088622822537E+01    0.975756484656215228E+00   -0.167028613281250000E+04
    0.483641390561918101E+02    0.490803316982459137E+02    0.261210222340072349E+02    0.548530257622459150E+01    0.121563050936522510E+01    0.578543296072915880E+00    0.847750418517831292E+02    0.262866266932055446E+02    0.547560366696428691E+01    0.100499627727249052E+01   -0.167026843261718750E+04
    0.483075085720815096E+02    0.491032724118204698E+02    0.261621664087507071E+02    0.523278960034262042E+01    0.116223453377649921E+01    0.588579943018548102E+00    0.853847116075277484E+02    0.263564065458026526E+02    0.515315789337265429E+01    0.835205235327317386E+00   -0.167025537109375000E+04
    0.483079632452400389E+02    0.491279816090406669E+02    0.261713015747923698E+02    0.527419420175280695E+01    0.120347268106193939E+01    0.601285847216061931E+00    0.832224513742887666E+02    0.263286632227799586E+02    0.535548531824378848E+01    0.972745299465128443E+00   -0.167025146484375000E+04
    0.482750224079696082E+02    0.490952529882774726E+02    0.261412977186199385E+02    0.539881188045570326E+01    0.127109969551851743E+01    0.588612283748479848E+00    0.847110456482202778E+02    0.262870904094783953E+02    0.543555934892194426E+01    0.993281101801299027E+00   -0.167021850585937500E+04
    0.482881225470409845E+02    0.490841599674571469E+02    0.261428407262490872E+02    0.533003269725403506E+01    0.116843136020284533E+01    0.586137655777100752E+00    0.857032726391321376E+02    0.262833133946653668E+02    0.545968419874760347E+01    0.924328268559184485E+00   -0.167019689941406250E+04
    0.483400210820103595E+02    0.491382180574277285E+02    0.261509249165025963E+02    0.530135416828404082E+01    0.121271581001565121E+01    0.585253917434576110E+00    0.852609345674856058E+02    0.263068049882820887E+02    0.542189500548425318E+01    0.958430865758098882E+00   -0.167019091796875000E+04
