    0.151976346969604492E+01    0.897967517375946045E+02    0.164243212342262268E+02    0.469101476073265076E+02    0.506873536109924316E+01    0.356461405754089355E+00   -0.868559789657592773E+02    0.335696032643318176E+02    0.208646839857101440E+02    0.734775382280349731E+01   -0.559660050000000000E+07   -0.531515351937698188E+01    1
    0.399528205394744873E+02    0.609561681747436523E+02    0.312526321411132812E+02    0.949296990036964417E+02    0.305705177783966064E+01    0.263407111167907715E+00    0.214576828479766846E+02    0.200684419274330139E+02    0.426425261497497559E+02    0.619262635707855225E+00   -0.473221550000000000E+07   -0.532515351937698078E+01    1
    0.740240037441253662E+02    0.439056634902954102E+02    0.193980208039283752E+02    0.963778632879257202E+01    0.375944274663925171E+01    0.248602628707885742E+00    0.184219264984130859E+02    0.249655908346176147E+02    0.223858335912227631E+02    0.720941308140754700E+01   -0.412973850000000000E+07   -0.533515351937697613E+01    1
    0.603707134723663330E+02    0.537507712841033936E+02    0.301947957277297974E+02    0.787132107317447662E+02    0.126878368854522705E+01    0.606307089328765869E+00    0.180805349349975586E+02    0.225481858849525452E+02    0.106314391195774078E+02    0.152092251181602478E+01   -0.383719800000000000E+07   -0.534515351937697680E+01    1
    0.981325685977935791E+02    0.843785881996154785E+02    0.224535888433456421E+02    0.751727214455604553E+01    0.654883059859275818E+01    0.144729137420654297E+00   -0.267602062225341797E+02    0.176850607991218567E+02    0.812247571945190430E+02    0.101100015640258789E+01   -0.368335550000000000E+07   -0.535515351937698103E+01    1
    0.900575935840606689E+02    0.639573335647583008E+01    0.323165825009346008E+02    0.104547706246376038E+02    0.250882971286773682E+01    0.500938653945922852E+00    0.834250044822692871E+02    0.186078017950057983E+02    0.771896947920322418E+02    0.340970325469970703E+01   -0.317893425000000000E+07   -0.536515351937698171E+01    1
    0.596402525901794434E+02    0.967460691928863525E+02    0.189605256915092468E+02    0.457710038125514984E+02    0.524565207958221436E+01    0.473934292793273926E+00   -0.114690077304840088E+02    0.226969382166862488E+02    0.934750736355781555E+02    0.995795160531997681E+00   -0.238515225000000000E+07   -0.537515351937698238E+01    1
    0.663906216621398926E+02    0.226606249809265137E+02    0.278398504853248596E+02    0.260667939484119415E+02    0.869664281606674194E+00    0.846883833408355713E+00    0.833475208282470703E+02    0.237470960617065430E+02    0.314828380942344666E+01    0.561362209916114807E+01   -0.202213587500000000E+07   -0.538515351937698128E+01    1
    0.394535005092620850E+02    0.456680655479431152E+01    0.202005660533905029E+02    0.623010165393352509E+02    0.109993639588356018E+01    0.130905210971832275E+00    0.101326882839202881E+02    0.178592211008071899E+02    0.723312963545322418E+02    0.712518903613090515E+01   -0.200163550000000000E+07   -0.539515351937698018E+01    1
    0.497414886951446533E+02    0.122149705886840820E+02    0.211080095171928406E+02    0.270621784925460815E+02    0.437181073427200317E+01    0.699095547199249268E+00   -0.570533967018127441E+02    0.277979797124862671E+02    0.464613210260868073E+02    0.130102920532226562E+01   -0.193519012500000000E+07   -0.540515351937698263E+01    1
    0.100618422031402588E+02    0.259172022342681885E+02    0.342088824510574341E+02    0.673835702836513519E+02    0.500451657176017761E+01    0.652749538421630859E-01   -0.195546770095825195E+02    0.152418872714042664E+02    0.201177111566066742E+02    0.650684714317321777E+00   -0.149265212500000000E+07   -0.541515351937698153E+01    1
    0.616707682609558105E+02    0.876046061515808105E+02    0.325450173020362854E+02    0.611736806929111481E+02    0.259607839584350586E+01    0.212422013282775879E-01   -0.860864639282226562E+02    0.127970373630523682E+02    0.651006449162960052E+02    0.737752008438110352E+01   -0.143054687500000000E+07   -0.542515351937697865E+01    1
    0.257693648338317871E+02    0.711149573326110840E+02    0.252716174721717834E+02    0.139387796223163605E+02    0.119093972444534302E+01    0.475853800773620605E+00   -0.108482694625854492E+02    0.188481694459915161E+02    0.941159943640232086E+02    0.364843505620956421E+01   -0.126145812500000000E+07   -0.543515351937697933E+01    1
    0.886052429676055908E+02    0.385541796684265137E+02    0.230977183580398560E+02    0.605605332553386688E+02    0.197202402353286743E+01    0.420144677162170410E+00   -0.673371791839599609E+01    0.186473166942596436E+02    0.788920972943305969E+02    0.518163311481475830E+01   -0.111268487500000000E+07   -0.544515351937698178E+01    1
    0.391021370887756348E+01    0.846826255321502686E+02    0.150458192825317383E+02    0.351743194460868835E+01    0.600379365682601929E+01    0.123666524887084961E-01   -0.153497242927551270E+02    0.126597931981086731E+02    0.742432350814342499E+02    0.581795367598533630E+01   -0.108527575000000000E+07   -0.545515351937698245E+01    1
    0.884937465190887451E+02    0.112634778022766113E+02    0.202127119898796082E+02    0.684250301420688629E+02    0.311473581194877625E+01    0.621779024600982666E+00    0.712832987308502197E+02    0.347582495212554932E+02    0.365820773839950562E+02    0.660989645123481750E+01   -0.702274250000000000E+06   -0.546515351937698401E+01    1
    0.818649172782897949E+02    0.929470181465148926E+02    0.203621676564216614E+02    0.168870541155338287E+02    0.183731275796890259E+01    0.163614571094512939E+00    0.320714950561523438E+01    0.171341320872306824E+02    0.920309455394744873E+02    0.468799042701721191E+01   -0.663118875000000000E+06   -0.547515351937698025E+01    1
    0.116450369358062744E+02    0.694290995597839355E+01    0.254266774654388428E+02    0.144394046068191528E+02    0.636526423692703247E+01    0.330189108848571777E+00   -0.660504913330078125E+02    0.196891641616821289E+02    0.567116758525371552E+02    0.276063504815101624E+01   -0.594605125000000000E+06   -0.548515351937698004E+01    1
    0.888597965240478516E+01    0.184910178184509277E+02    0.205139493942260742E+02    0.696833328008651733E+02    0.998337000608444214E+00    0.947096228599548340E+00    0.552076935768127441E+02    0.342970019578933716E+02    0.400848865807056427E+02    0.152487206459045410E+01   -0.520623312500000000E+06   -0.549515351937697805E+01    1
